customer_id,last_purchase_date,days_since_last,churned
GM01746,2023-09-25,280,1
GM01747,2024-04-30,62,0
GM01748,2024-05-07,55,0
GM01749,2023-02-25,492,1
GM01750,2024-05-24,38,0
GM01751,2024-05-14,48,0
GM01752,2024-04-25,67,0
GM01753,2024-06-09,22,0
GM01754,2024-05-25,37,0
GM01755,2024-03-15,108,0
GM01756,2024-02-19,133,0
GM01757,2023-11-22,222,1
GM01758,2024-05-27,35,0
GM01759,2022-11-11,598,1
GM01760,2024-04-10,82,0
GM01761,2024-04-14,78,0
GM01762,2024-05-03,59,0
GM01763,2024-03-15,108,0
GM01764,2024-05-29,33,0
GM01765,2023-10-31,244,1
GM01766,2023-12-17,197,1
GM01767,2024-04-29,63,0
GM01768,2024-02-16,136,0
GM01769,2024-05-23,39,0
GM01770,2024-04-22,70,0
GM01771,2024-04-22,70,0
GM01772,2023-10-03,272,1
GM01773,2023-12-01,213,1
GM01774,2024-01-25,158,0
GM01775,2024-04-06,86,0
GM01776,2024-04-30,62,0
GM01777,2024-02-19,133,0
GM01778,2023-12-08,206,1
GM01779,2024-03-28,95,0
GM01780,2024-06-09,22,0
GM01781,2024-03-14,109,0
GM01782,2024-06-08,23,0
GM01783,2024-05-21,41,0
GM01784,2024-05-26,36,0
GM01785,2024-05-25,37,0
GM01786,2023-11-03,241,1
GM01787,2024-05-27,35,0
GM01788,2024-06-03,28,0
GM01789,2024-01-27,156,0
GM01790,2024-02-23,129,0
GM01791,2024-01-08,175,0
GM01792,2023-09-17,288,1
GM01793,2024-05-26,36,0
GM01794,2024-01-05,178,0
GM01795,2023-10-25,250,1
GM01796,2024-06-05,26,0
GM01797,2024-05-05,57,0
GM01798,2022-12-22,557,1
GM01799,2024-06-14,17,0
GM01800,2024-04-07,85,0
GM01801,2024-06-11,20,0
GM01802,2024-04-13,79,0
GM01803,2023-12-25,189,1
GM01804,2024-01-08,175,0
GM01805,2024-04-28,64,0
GM01806,2024-05-06,56,0
GM01807,2024-05-31,31,0
GM01808,2024-05-13,49,0
GM01809,2024-06-03,28,0
GM01810,2024-05-31,31,0
GM01811,2024-03-13,110,0
GM01812,2024-02-26,126,0
GM01813,2022-09-23,647,1
GM01814,2024-03-19,104,0
GM01815,2023-12-13,201,1
GM01816,2023-12-02,212,1
GM01817,2024-04-27,65,0
GM01818,2024-04-14,78,0
GM01819,2023-05-18,410,1
GM01820,2023-04-16,442,1
GM01821,2024-04-10,82,0
GM01822,2024-06-15,16,0
GM01823,2024-01-09,174,0
GM01824,2024-06-15,16,0
GM01825,2023-11-20,224,1
GM01826,2024-03-17,106,0
GM01827,2024-05-31,31,0
GM01828,2024-01-27,156,0
GM01829,2024-04-17,75,0
GM01830,2024-01-21,162,0
GM01831,2023-09-30,275,1
GM01832,2024-06-09,22,0
GM01833,2023-05-15,413,1
GM01834,2024-04-07,85,0
GM01835,2023-11-26,218,1
GM01836,2024-06-18,13,0
GM01837,2024-05-14,48,0
GM01838,2024-05-08,54,0
GM01839,2024-06-16,15,0
GM01840,2024-05-31,31,0
GM01841,2024-05-09,53,0
GM01842,2024-04-07,85,0
GM01843,2024-05-03,59,0
GM01844,2024-03-23,100,0
GM01845,2024-06-16,15,0
GM01846,2024-02-29,123,0
GM01847,2024-06-07,24,0
GM01848,2024-06-18,13,0
GM01849,2023-06-08,389,1
GM01850,2023-06-10,387,1
GM01851,2023-10-02,273,1
GM01852,2024-04-25,67,0
GM01853,2024-03-22,101,0
GM01854,2024-06-12,19,0
GM01855,2024-04-20,72,0
GM01856,2023-04-24,434,1
GM01857,2023-04-27,431,1
GM01858,2023-09-12,293,1
GM01859,2024-05-18,44,0
GM01860,2024-02-29,123,0
GM01861,2024-02-01,151,0
GM01862,2024-04-11,81,0
GM01863,2024-06-09,22,0
GM01864,2023-07-21,346,1
GM01865,2023-10-29,246,1
GM01866,2024-05-09,53,0
GM01867,2024-06-01,30,0
GM01868,2024-05-15,47,0
GM01869,2024-03-01,122,0
GM01870,2024-04-17,75,0
GM01871,2024-04-05,87,0
GM01872,2024-04-08,84,0
GM01873,2024-05-31,31,0
GM01874,2024-04-20,72,0
GM01875,2023-08-30,306,1
GM01876,2024-06-13,18,0
GM01877,2024-05-11,51,0
GM01878,2023-07-28,339,1
GM01879,2022-11-05,604,1
GM01880,2024-04-27,65,0
GM01881,2023-03-15,474,1
GM01882,2024-06-02,29,0
GM01883,2024-04-19,73,0
GM01884,2024-04-22,70,0
GM01885,2024-04-17,75,0
GM01886,2024-05-28,34,0
GM01887,2024-05-26,36,0
GM01888,2024-05-07,55,0
GM01889,2024-02-25,127,0
GM01890,2024-06-16,15,0
GM01891,2024-04-24,68,0
GM01892,2023-12-24,190,1
GM01893,2024-05-16,46,0
GM01894,2022-04-07,816,1
GM01895,2024-05-30,32,0
GM01896,2023-09-21,284,1
GM01897,2024-06-02,29,0
GM01898,2024-05-08,54,0
GM01899,2024-02-10,142,0
GM01900,2024-05-18,44,0
GM01901,2024-05-07,55,0
GM01902,2024-05-04,58,0
GM01903,2024-03-10,113,0
GM01904,2024-06-04,27,0
GM01905,2024-05-24,38,0
GM01906,2024-06-08,23,0
GM01907,2024-04-13,79,0
GM01908,2023-11-16,228,1
GM01909,2023-11-27,217,1
GM01910,2024-05-17,45,0
GM01911,2024-05-09,53,0
GM01912,2024-06-03,28,0
GM01913,2024-05-02,60,0
GM01914,2024-05-28,34,0
GM01915,2023-11-30,214,1
GM01916,2024-04-08,84,0
GM01917,2024-06-14,17,0
GM01918,2024-04-18,74,0
GM01919,2024-06-04,27,0
GM01920,2023-12-10,204,1
GM01921,2024-04-10,82,0
GM01922,2023-11-13,231,1
GM01923,2022-03-03,851,1
GM01924,2024-02-19,133,0
GM01925,2024-05-18,44,0
GM01926,2024-01-14,169,0
GM01927,2024-04-21,71,0
GM01928,2024-06-09,22,0
GM01929,2023-11-30,214,1
GM01930,2024-06-11,20,0
GM01931,2024-04-12,80,0
GM01932,2024-01-25,158,0
GM01933,2024-02-19,133,0
GM01934,2024-05-28,34,0
GM01935,2024-04-02,90,0
GM01936,2024-06-10,21,0
GM01937,2024-05-09,53,0
GM01938,2024-05-28,34,0
GM01939,2024-02-19,133,0
GM01940,2024-06-10,21,0
GM01941,2024-06-09,22,0
GM01942,2024-03-24,99,0
GM01943,2024-03-28,95,0
GM01944,2024-06-16,15,0
GM01945,2024-03-01,122,0
GM01946,2024-05-20,42,0
GM01947,2024-04-14,78,0
GM01948,2024-05-31,31,0
GM01949,2024-06-12,19,0
GM01950,2024-04-08,84,0
GM01951,2024-04-12,80,0
GM01952,2024-05-31,31,0
GM01953,2024-03-22,101,0
GM01954,2024-01-27,156,0
GM01955,2024-05-13,49,0
GM01956,2023-12-07,207,1
GM01957,2024-06-12,19,0
GM01958,2024-06-05,26,0
GM01959,2023-11-20,224,1
GM01960,2024-04-22,70,0
GM01961,2024-05-30,32,0
GM01962,2024-04-13,79,0
GM01963,2024-03-31,92,0
GM01964,2024-06-03,28,0
GM01965,2023-11-17,227,1
GM01966,2024-06-15,16,0
GM01967,2024-06-05,26,0
GM01968,2024-06-13,18,0
GM01969,2024-02-04,148,0
GM01970,2023-01-09,539,1
GM01971,2024-02-17,135,0
GM01972,2024-06-10,21,0
GM01973,2023-11-06,238,1
GM01974,2024-06-17,14,0
GM01975,2023-12-13,201,1
GM01976,2024-01-23,160,0
GM01977,2024-06-17,14,0
GM01978,2024-05-28,34,0
GM01979,2024-05-19,43,0
GM01980,2024-06-08,23,0
GM01981,2024-04-07,85,0
GM01982,2024-02-07,145,0
GM01983,2024-03-23,100,0
GM01984,2023-12-27,187,1
GM01985,2023-06-01,396,1
GM01986,2023-04-15,443,1
GM01987,2024-06-12,19,0
GM01988,2024-04-28,64,0
GM01989,2024-06-18,13,0
GM01990,2024-01-29,154,0
GM01991,2024-03-20,103,0
GM01992,2024-06-06,25,0
GM01993,2024-06-02,29,0
GM01994,2023-05-19,409,1
GM01995,2024-06-07,24,0
GM01996,2024-04-17,75,0
GM01997,2024-05-26,36,0
GM01998,2024-05-13,49,0
GM01999,2024-02-13,139,0
GM02000,2024-04-27,65,0
GM02001,2024-03-22,101,0
GM02002,2024-06-16,15,0
GM02003,2024-06-08,23,0
GM02004,2024-06-09,22,0
GM02005,2023-07-27,340,1
GM02006,2024-01-09,174,0
GM02007,2024-02-11,141,0
GM02008,2024-04-09,83,0
GM02009,2024-06-16,15,0
GM02010,2024-05-02,60,0
GM02011,2023-08-08,328,1
GM02012,2024-04-25,67,0
GM02013,2023-05-28,400,1
GM02014,2024-06-07,24,0
GM02015,2023-03-07,482,1
GM02016,2024-06-11,20,0
GM02017,2024-06-13,18,0
GM02018,2024-04-12,80,0
GM02019,2024-05-27,35,0
GM02020,2024-06-16,15,0
GM02021,2024-06-08,23,0
GM02022,2024-05-30,32,0
GM02023,2023-09-25,280,1
GM02024,2024-06-04,27,0
GM02025,2024-05-30,32,0
GM02026,2024-03-08,115,0
GM02027,2024-03-26,97,0
GM02028,2024-04-17,75,0
GM02029,2024-06-05,26,0
GM02030,2024-05-29,33,0
GM02031,2023-10-22,253,1
GM02032,2023-04-20,438,1
GM02033,2024-03-04,119,0
GM02034,2024-03-14,109,0
GM02035,2023-07-21,346,1
GM02036,2024-04-24,68,0
GM02037,2024-06-16,15,0
GM02038,2023-08-13,323,1
GM02039,2023-11-25,219,1
GM02040,2024-02-10,142,0
GM02041,2023-05-14,414,1
GM02042,2024-03-07,116,0
GM02043,2023-10-21,254,1
GM02044,2024-01-12,171,0
GM02045,2024-06-09,22,0
GM02046,2024-06-16,15,0
GM02047,2024-03-07,116,0
GM02048,2024-01-29,154,0
GM02049,2024-05-09,53,0
GM02050,2024-06-04,27,0
GM02051,2024-06-14,17,0
GM02052,2024-03-18,105,0
GM02053,2024-05-07,55,0
GM02054,2023-10-06,269,1
GM02055,2024-06-09,22,0
GM02056,2024-06-01,30,0
GM02057,2023-12-19,195,1
GM02058,2024-04-25,67,0
GM02059,2024-06-04,27,0
GM02060,2024-05-30,32,0
GM02061,2024-02-29,123,0
GM02062,2024-05-26,36,0
GM02063,2022-10-27,613,1
GM02064,2024-05-28,34,0
GM02065,2024-05-01,61,0
GM02066,2024-01-01,182,1
GM02067,2024-05-15,47,0
GM02068,2023-06-28,369,1
GM02069,2024-01-29,154,0
GM02070,2023-10-13,262,1
GM02071,2024-02-10,142,0
GM02072,2024-02-27,125,0
GM02073,2024-04-23,69,0
GM02074,2023-06-27,370,1
GM02075,2024-03-12,111,0
GM02076,2024-01-25,158,0
GM02077,2024-04-16,76,0
GM02078,2024-06-10,21,0
GM02079,2024-03-22,101,0
GM02080,2024-06-07,24,0
GM02081,2024-06-06,25,0
GM02082,2023-12-05,209,1
GM02083,2023-02-13,504,1
GM02084,2023-11-02,242,1
GM02085,2024-05-24,38,0
GM02086,2024-05-10,52,0
GM02087,2024-03-07,116,0
GM02088,2024-05-05,57,0
GM02089,2024-05-27,35,0
GM02090,2024-04-14,78,0
GM02091,2024-05-02,60,0
GM02092,2024-05-22,40,0
GM02093,2024-04-11,81,0
GM02094,2024-06-13,18,0
GM02095,2023-12-18,196,1
GM02096,2024-03-02,121,0
GM02097,2024-01-27,156,0
GM02098,2024-05-09,53,0
GM02099,2023-09-14,291,1
GM02100,2023-06-26,371,1
GM02101,2024-05-08,54,0
GM02102,2024-03-04,119,0
GM02103,2024-05-23,39,0
GM02104,2024-05-17,45,0
GM02105,2024-05-10,52,0
GM02106,2024-06-18,13,0
GM02107,2024-05-13,49,0
GM02108,2024-03-21,102,0
GM02109,2024-06-03,28,0
GM02110,2024-04-28,64,0
GM02111,2024-02-13,139,0
GM02112,2024-02-06,146,0
GM02113,2024-05-27,35,0
GM02114,2024-06-03,28,0
GM02115,2024-05-12,50,0
GM02116,2024-06-04,27,0
GM02117,2024-06-18,13,0
GM02118,2024-05-25,37,0
GM02119,2023-12-02,212,1
GM02120,2024-04-28,64,0
GM02121,2024-04-01,91,0
GM02122,2024-05-29,33,0
GM02123,2023-05-08,420,1
GM02124,2024-02-17,135,0
GM02125,2024-04-04,88,0
GM02126,2023-09-27,278,1
GM02127,2024-05-29,33,0
GM02128,2024-05-18,44,0
GM02129,2024-01-03,180,0
GM02130,2024-06-10,21,0
GM02131,2024-05-30,32,0
GM02132,2024-05-28,34,0
GM02133,2024-03-11,112,0
GM02134,2024-01-16,167,0
GM02135,2024-03-05,118,0
GM02136,2024-06-04,27,0
GM02137,2024-05-10,52,0
GM02138,2024-02-28,124,0
GM02139,2023-11-09,235,1
GM02140,2024-04-14,78,0
GM02141,2024-05-28,34,0
GM02142,2024-03-06,117,0
GM02143,2024-05-31,31,0
GM02144,2024-03-25,98,0
GM02145,2024-02-22,130,0
GM02146,2024-06-13,18,0
GM02147,2024-01-09,174,0
GM02148,2024-04-08,84,0
GM02149,2024-05-28,34,0
GM02150,2024-05-28,34,0
GM02151,2024-05-16,46,0
GM02152,2024-06-09,22,0
GM02153,2023-10-12,263,1
GM02154,2023-09-26,279,1
GM02155,2024-06-01,30,0
GM02156,2024-06-08,23,0
GM02157,2024-01-30,153,0
GM02158,2024-05-29,33,0
GM02159,2024-05-26,36,0
GM02160,2024-05-11,51,0
GM02161,2024-05-13,49,0
GM02162,2023-11-11,233,1
GM02163,2024-05-31,31,0
GM02164,2023-07-08,359,1
GM02165,2024-05-16,46,0
GM02166,2023-01-14,534,1
GM02167,2024-06-01,30,0
GM02168,2024-01-21,162,0
GM02169,2024-02-06,146,0
GM02170,2024-05-25,37,0
GM02171,2023-07-31,336,1
GM02172,2024-05-26,36,0
GM02173,2024-06-09,22,0
GM02174,2024-03-09,114,0
GM02175,2024-02-26,126,0
GM02176,2024-04-08,84,0
GM02177,2023-05-02,426,1
GM02178,2024-04-29,63,0
GM02179,2024-03-17,106,0
GM02180,2024-03-12,111,0
GM02181,2023-04-10,448,1
GM02182,2024-06-11,20,0
GM02183,2022-12-31,548,1
GM02184,2023-07-22,345,1
GM02185,2024-06-18,13,0
GM02186,2024-05-19,43,0
GM02187,2024-05-23,39,0
GM02188,2023-05-10,418,1
GM02189,2023-12-21,193,1
GM02190,2023-12-06,208,1
GM02191,2024-04-26,66,0
GM02192,2024-06-09,22,0
GM02193,2024-01-01,182,1
GM02194,2023-09-13,292,1
GM02195,2024-03-07,116,0
GM02196,2024-05-21,41,0
GM02197,2023-12-17,197,1
GM02198,2024-06-08,23,0
GM02199,2024-04-11,81,0
GM02200,2022-02-09,873,1
GM02201,2024-02-17,135,0
GM02202,2024-05-12,50,0
GM02203,2024-06-17,14,0
GM02204,2024-05-28,34,0
GM02205,2024-03-03,120,0
GM02206,2024-04-15,77,0
GM02207,2023-11-11,233,1
GM02208,2024-04-19,73,0
GM02209,2024-05-02,60,0
GM02210,2024-01-23,160,0
GM02211,2024-05-05,57,0
GM02212,2024-05-07,55,0
GM02213,2024-05-23,39,0
GM02214,2024-05-09,53,0
GM02215,2024-06-01,30,0
GM02216,2024-05-24,38,0
GM02217,2023-02-15,502,1
GM02218,2024-03-05,118,0
GM02219,2024-06-12,19,0
GM02220,2024-05-29,33,0
GM02221,2023-11-28,216,1
GM02222,2023-10-08,267,1
GM02223,2024-04-22,70,0
GM02224,2023-12-19,195,1
GM02225,2024-06-13,18,0
GM02226,2024-04-06,86,0
GM02227,2024-05-23,39,0
GM02228,2024-06-08,23,0
GM02229,2024-06-07,24,0
GM02230,2024-06-13,18,0
GM02231,2023-09-17,288,1
GM02232,2024-04-30,62,0
GM02233,2024-06-18,13,0
GM02234,2024-02-04,148,0
GM02235,2023-07-28,339,1
GM02236,2024-06-06,25,0
GM02237,2024-05-03,59,0
GM02238,2024-05-17,45,0
GM02239,2024-03-15,108,0
GM02240,2024-05-29,33,0
GM02241,2023-11-18,226,1
GM02242,2024-02-15,137,0
GM02243,2024-06-15,16,0
GM02244,2024-04-09,83,0
GM02245,2023-06-28,369,1
GM02246,2023-05-15,413,1
GM02247,2024-04-26,66,0
GM02248,2024-03-11,112,0
GM02249,2024-06-06,25,0
GM02250,2024-05-02,60,0
GM02251,2024-03-27,96,0
GM02252,2024-05-07,55,0
GM02253,2024-04-22,70,0
GM02254,2023-05-20,408,1
GM02255,2024-04-14,78,0
GM02256,2023-12-19,195,1
GM02257,2023-07-07,360,1
GM02258,2024-05-02,60,0
GM02259,2024-04-11,81,0
GM02260,2024-01-12,171,0
GM02261,2024-06-10,21,0
GM02262,2024-05-28,34,0
GM02263,2024-04-30,62,0
GM02264,2024-04-01,91,0
GM02265,2024-01-05,178,0
GM02266,2024-06-08,23,0
GM02267,2024-04-19,73,0
GM02268,2024-06-02,29,0
GM02269,2023-12-01,213,1
GM02270,2024-06-01,30,0
GM02271,2024-03-12,111,0
GM02272,2022-07-20,712,1
GM02273,2024-04-29,63,0
GM02274,2024-06-04,27,0
GM02275,2023-09-07,298,1
GM02276,2024-01-09,174,0
GM02277,2023-09-25,280,1
GM02278,2024-03-08,115,0
GM02279,2024-05-25,37,0
GM02280,2024-06-12,19,0
GM02281,2023-11-21,223,1
GM02282,2024-05-28,34,0
GM02283,2024-05-18,44,0
GM02284,2023-09-19,286,1
GM02285,2023-10-13,262,1
GM02286,2023-11-13,231,1
GM02287,2024-04-30,62,0
GM02288,2024-06-11,20,0
GM02289,2024-01-06,177,0
GM02290,2024-06-11,20,0
GM02291,2023-02-05,512,1
GM02292,2023-06-16,381,1
GM02293,2024-06-17,14,0
GM02294,2024-06-18,13,0
GM02295,2023-12-31,183,1
GM02296,2024-05-29,33,0
GM02297,2023-12-08,206,1
GM02298,2024-05-05,57,0
GM02299,2024-05-13,49,0
GM02300,2024-05-03,59,0
GM02301,2024-03-27,96,0
GM02302,2024-06-17,14,0
GM02303,2024-02-19,133,0
GM02304,2022-11-01,608,1
GM02305,2024-01-25,158,0
GM02306,2024-06-15,16,0
GM02307,2024-05-16,46,0
GM02308,2024-04-14,78,0
GM02309,2024-01-26,157,0
GM02310,2023-08-24,312,1
GM02311,2024-03-22,101,0
GM02312,2024-03-19,104,0
GM02313,2024-06-16,15,0
GM02314,2024-04-26,66,0
GM02315,2024-04-15,77,0
GM02316,2024-06-03,28,0
GM02317,2024-02-25,127,0
GM02318,2024-05-28,34,0
GM02319,2024-05-27,35,0
GM02320,2024-05-13,49,0
GM02321,2023-03-03,486,1
GM02322,2023-12-08,206,1
GM02323,2023-07-17,350,1
GM02324,2024-03-20,103,0
GM02325,2024-04-27,65,0
GM02326,2024-04-09,83,0
GM02327,2024-06-17,14,0
GM02328,2023-09-02,303,1
GM02329,2024-05-18,44,0
GM02330,2024-05-18,44,0
GM02331,2023-07-16,351,1
GM02332,2024-03-29,94,0
GM02333,2024-02-25,127,0
GM02334,2024-02-26,126,0
GM02335,2023-12-31,183,1
GM02336,2023-12-22,192,1
GM02337,2024-04-30,62,0
GM02338,2024-06-16,15,0
GM02339,2024-03-11,112,0
GM02340,2024-05-26,36,0
GM02341,2024-06-06,25,0
GM02342,2024-02-10,142,0
GM02343,2024-05-05,57,0
GM02344,2024-01-12,171,0
GM02345,2022-08-04,697,1
GM02346,2024-06-16,15,0
GM02347,2024-02-28,124,0
GM02348,2024-06-13,18,0
GM02349,2024-05-22,40,0
GM02350,2024-05-31,31,0
GM02351,2024-02-13,139,0
GM02352,2024-03-31,92,0
GM02353,2024-01-26,157,0
GM02354,2024-04-10,82,0
GM02355,2024-04-25,67,0
GM02356,2024-04-26,66,0
GM02357,2023-03-10,479,1
GM02358,2024-06-16,15,0
GM02359,2024-03-20,103,0
GM02360,2024-05-04,58,0
GM02361,2024-05-24,38,0
GM02362,2024-05-09,53,0
GM02363,2024-05-27,35,0
GM02364,2024-03-09,114,0
GM02365,2024-04-17,75,0
GM02366,2024-02-07,145,0
GM02367,2024-06-06,25,0
GM02368,2024-04-01,91,0
GM02369,2023-11-26,218,1
GM02370,2024-03-14,109,0
GM02371,2024-04-23,69,0
GM02372,2023-10-31,244,1
GM02373,2024-05-09,53,0
GM02374,2024-03-10,113,0
GM02375,2024-06-17,14,0
GM02376,2024-05-30,32,0
GM02377,2024-03-05,118,0
GM02378,2024-06-03,28,0
GM02379,2024-06-12,19,0
GM02380,2024-01-14,169,0
GM02381,2024-05-19,43,0
GM02382,2024-03-25,98,0
GM02383,2023-07-01,366,1
GM02384,2022-11-08,601,1
GM02385,2024-06-05,26,0
GM02386,2024-06-11,20,0
GM02387,2024-06-04,27,0
GM02388,2024-06-15,16,0
GM02389,2024-03-09,114,0
GM02390,2024-06-14,17,0
GM02391,2024-04-05,87,0
GM02392,2024-02-28,124,0
GM02393,2024-05-29,33,0
GM02394,2023-10-17,258,1
GM02395,2023-08-14,322,1
GM02396,2024-06-04,27,0
GM02397,2024-05-22,40,0
GM02398,2024-05-06,56,0
GM02399,2024-05-14,48,0
GM02400,2024-05-11,51,0
GM02401,2024-05-31,31,0
GM02402,2024-06-11,20,0
GM02403,2024-04-21,71,0
GM02404,2022-08-25,676,1
GM02405,2023-05-27,401,1
GM02406,2022-01-11,902,1
GM02407,2023-10-20,255,1
GM02408,2024-04-22,70,0
GM02409,2024-04-25,67,0
GM02410,2024-06-18,13,0
GM02411,2024-05-01,61,0
GM02412,2024-05-28,34,0
GM02413,2024-02-01,151,0
GM02414,2024-04-25,67,0
GM02415,2024-04-23,69,0
GM02416,2024-05-19,43,0
GM02417,2024-04-01,91,0
GM02418,2023-09-25,280,1
GM02419,2024-04-02,90,0
GM02420,2023-10-20,255,1
GM02421,2024-03-29,94,0
GM02422,2024-01-25,158,0
GM02423,2024-03-25,98,0
GM02424,2024-01-20,163,0
GM02425,2022-06-30,732,1
GM02426,2023-11-04,240,1
GM02427,2023-12-18,196,1
GM02428,2024-04-25,67,0
GM02429,2024-06-17,14,0
GM02430,2024-05-11,51,0
GM02431,2024-05-21,41,0
GM02432,2024-04-20,72,0
GM02433,2024-03-18,105,0
GM02434,2024-06-05,26,0
GM02435,2024-02-24,128,0
GM02436,2023-03-31,458,1
GM02437,2024-06-13,18,0
GM02438,2024-05-17,45,0
GM02439,2024-06-16,15,0
GM02440,2024-04-12,80,0
GM02441,2024-03-13,110,0
GM02442,2023-12-01,213,1
GM02443,2024-06-14,17,0
GM02444,2024-04-20,72,0
GM02445,2024-05-12,50,0
GM02446,2023-02-01,516,1
GM02447,2024-05-29,33,0
GM02448,2024-06-01,30,0
GM02449,2024-05-10,52,0
GM02450,2024-05-11,51,0
GM02451,2022-11-26,583,1
GM02452,2024-06-05,26,0
GM02453,2024-04-11,81,0
GM02454,2024-06-17,14,0
GM02455,2024-01-12,171,0
GM02456,2024-05-22,40,0
GM02457,2024-05-07,55,0
GM02458,2023-08-30,306,1
GM02459,2024-01-29,154,0
GM02460,2024-04-26,66,0
GM02461,2024-02-08,144,0
GM02462,2023-10-29,246,1
GM02463,2024-05-18,44,0
GM02464,2022-06-08,754,1
GM02465,2024-01-26,157,0
GM02466,2024-01-29,154,0
GM02467,2024-05-26,36,0
GM02468,2024-05-24,38,0
GM02469,2024-04-01,91,0
GM02470,2024-05-23,39,0
GM02471,2023-12-22,192,1
GM02472,2024-06-09,22,0
GM02473,2023-07-16,351,1
GM02474,2024-06-06,25,0
GM02475,2024-04-14,78,0
GM02476,2024-05-30,32,0
GM02477,2023-08-09,327,1
GM02478,2024-06-04,27,0
GM02479,2023-10-27,248,1
GM02480,2022-01-02,911,1
GM02481,2024-04-10,82,0
GM02482,2024-03-13,110,0
GM02483,2023-11-29,215,1
GM02484,2024-05-07,55,0
GM02485,2022-10-16,624,1
GM02486,2023-11-30,214,1
GM02487,2024-04-08,84,0
GM02488,2024-06-12,19,0
GM02489,2023-06-29,368,1
GM02490,2024-05-21,41,0
GM02491,2024-05-30,32,0
GM02492,2024-03-22,101,0
GM02493,2023-08-22,314,1
GM02494,2024-06-05,26,0
GM02495,2024-03-31,92,0
GM02496,2024-05-15,47,0
GM02497,2024-05-19,43,0
GM02498,2024-01-09,174,0
GM02499,2024-05-23,39,0
GM02500,2023-05-04,424,1
GM02501,2023-06-15,382,1
GM02502,2024-01-29,154,0
GM02503,2024-06-05,26,0
GM02504,2024-02-10,142,0
GM02505,2024-01-30,153,0
GM02506,2024-04-27,65,0
GM02507,2024-01-24,159,0
GM02508,2024-01-29,154,0
GM02509,2024-05-04,58,0
GM02510,2023-03-21,468,1
GM02511,2024-04-14,78,0
GM02512,2024-06-13,18,0
GM02513,2023-12-31,183,1
GM02514,2024-06-16,15,0
GM02515,2024-02-27,125,0
GM02516,2024-06-15,16,0
GM02517,2024-05-02,60,0
GM02518,2024-04-29,63,0
GM02519,2024-06-13,18,0
GM02520,2024-04-18,74,0
GM02521,2023-12-06,208,1
GM02522,2024-03-26,97,0
GM02523,2024-05-18,44,0
GM02524,2024-04-19,73,0
GM02525,2024-03-19,104,0
GM02526,2024-04-04,88,0
GM02527,2023-12-20,194,1
GM02528,2024-05-28,34,0
GM02529,2024-05-04,58,0
GM02530,2023-12-19,195,1
GM02531,2024-06-12,19,0
GM02532,2024-03-30,93,0
GM02533,2024-06-04,27,0
GM02534,2022-03-20,834,1
GM02535,2023-10-04,271,1
GM02536,2024-05-08,54,0
GM02537,2024-06-15,16,0
GM02538,2024-05-12,50,0
GM02539,2024-06-12,19,0
GM02540,2024-05-16,46,0
GM02541,2023-09-08,297,1
GM02542,2024-05-16,46,0
GM02543,2024-06-11,20,0
GM02544,2023-10-25,250,1
GM02545,2024-03-15,108,0
GM02546,2024-02-11,141,0
GM02547,2024-05-31,31,0
GM02548,2023-08-21,315,1
GM02549,2024-01-13,170,0
GM02550,2023-09-02,303,1
GM02551,2024-05-27,35,0
GM02552,2024-02-12,140,0
GM02553,2024-05-31,31,0
GM02554,2023-02-05,512,1
GM02555,2024-05-30,32,0
GM02556,2024-01-11,172,0
GM02557,2023-04-14,444,1
GM02558,2024-05-22,40,0
GM02559,2024-03-15,108,0
GM02560,2023-12-05,209,1
GM02561,2024-05-08,54,0
GM02562,2024-06-16,15,0
GM02563,2024-05-24,38,0
GM02564,2024-03-13,110,0
GM02565,2024-05-25,37,0
GM02566,2024-04-26,66,0
GM02567,2024-05-24,38,0
GM02568,2024-03-20,103,0
GM02569,2024-04-20,72,0
GM02570,2024-05-11,51,0
GM02571,2024-06-15,16,0
GM02572,2024-06-15,16,0
GM02573,2024-05-11,51,0
GM02574,2024-06-04,27,0
GM02575,2023-02-12,505,1
GM02576,2024-05-02,60,0
GM02577,2024-04-15,77,0
GM02578,2024-05-08,54,0
GM02579,2024-05-01,61,0
GM02580,2024-04-02,90,0
GM02581,2024-02-15,137,0
GM02582,2024-05-20,42,0
GM02583,2024-05-03,59,0
GM02584,2023-06-30,367,1
GM02585,2024-02-06,146,0
GM02586,2024-05-14,48,0
GM02587,2024-06-09,22,0
GM02588,2024-05-30,32,0
GM02589,2024-04-24,68,0
GM02590,2024-06-12,19,0
GM02591,2024-05-26,36,0
GM02592,2023-12-14,200,1
GM02593,2024-02-13,139,0
GM02594,2024-03-04,119,0
GM02595,2024-05-23,39,0
GM02596,2024-04-07,85,0
GM02597,2024-05-20,42,0
GM02598,2024-05-02,60,0
GM02599,2023-10-29,246,1
GM02600,2024-03-09,114,0
GM02601,2024-05-26,36,0
GM02602,2024-06-10,21,0
GM02603,2024-05-19,43,0
GM02604,2024-02-21,131,0
GM02605,2024-05-06,56,0
GM02606,2023-05-29,399,1
GM02607,2023-09-16,289,1
GM02608,2024-01-22,161,0
GM02609,2023-10-06,269,1
GM02610,2024-04-28,64,0
GM02611,2022-11-04,605,1
GM02612,2024-06-11,20,0
GM02613,2024-06-18,13,0
GM02614,2024-03-03,120,0
GM02615,2024-06-13,18,0
GM02616,2024-06-16,15,0
GM02617,2024-04-05,87,0
GM02618,2024-03-30,93,0
