transaction_id,customer_id,region,city,channel,category,order_date,quantity,unit_price,revenue,discount_pct,is_returned,payment_delayed
TXN0030601,GM02615,Europe,Warsaw,Online,Electronics,2022-03-31,3,25.85,77.56,0,0,0
TXN0030602,GM02615,Europe,Warsaw,Mobile App,Beauty,2023-07-08,5,156.7,783.52,0,1,0
TXN0030603,GM02615,Europe,Warsaw,Call Center,Food & Grocery,2023-05-29,4,52.15,208.6,0,0,0
TXN0030604,GM02615,Europe,Warsaw,In-Store,Home & Garden,2022-08-11,2,232.17,464.34,5,0,0
TXN0030605,GM02615,Europe,Warsaw,In-Store,Home & Garden,2024-02-21,5,100.66,503.29,0,0,0
TXN0030606,GM02615,Europe,Warsaw,Online,Electronics,2023-04-26,5,140.0,699.98,15,0,1
TXN0030607,GM02615,Europe,Warsaw,In-Store,Beauty,2024-05-12,3,75.43,226.29,10,0,0
TXN0030608,GM02615,Europe,Warsaw,Online,Electronics,2022-02-20,2,208.31,416.63,0,0,0
TXN0030609,GM02615,Europe,Warsaw,Mobile App,Food & Grocery,2022-11-09,2,41.96,83.91,0,0,0
TXN0030610,GM02615,Europe,Warsaw,In-Store,Home & Garden,2024-06-13,4,274.92,1099.69,0,0,0
TXN0030611,GM02616,Central Asia,Tashkent,In-Store,Food & Grocery,2022-09-29,4,72.28,289.14,15,0,0
TXN0030612,GM02616,Central Asia,Tashkent,In-Store,Sports,2022-09-22,5,285.9,1429.51,15,0,0
TXN0030613,GM02616,Central Asia,Tashkent,Mobile App,Sports,2023-03-06,1,76.13,76.13,0,0,0
TXN0030614,GM02616,Central Asia,Tashkent,Mobile App,Food & Grocery,2024-05-29,3,136.24,408.73,0,0,0
TXN0030615,GM02616,Central Asia,Tashkent,In-Store,Sports,2024-05-21,3,237.58,712.74,0,0,0
TXN0030616,GM02616,Central Asia,Tashkent,Online,Beauty,2023-12-20,2,51.23,102.46,0,0,0
TXN0030617,GM02616,Central Asia,Tashkent,Online,Beauty,2024-06-16,4,119.78,479.14,0,0,0
TXN0030618,GM02616,Central Asia,Tashkent,Mobile App,Electronics,2022-10-22,1,64.2,64.2,0,0,0
TXN0030619,GM02616,Central Asia,Tashkent,In-Store,Food & Grocery,2023-05-22,1,177.76,177.76,5,0,0
TXN0030620,GM02616,Central Asia,Tashkent,Online,Electronics,2023-08-07,4,279.48,1117.93,10,0,0
TXN0030621,GM02616,Central Asia,Tashkent,Call Center,Home & Garden,2022-06-23,4,76.86,307.44,5,0,0
TXN0030622,GM02617,Europe,Warsaw,In-Store,Home & Garden,2022-12-07,4,309.52,1238.09,20,0,0
TXN0030623,GM02617,Europe,Warsaw,Mobile App,Fashion,2022-07-13,1,332.93,332.93,10,1,0
TXN0030624,GM02617,Europe,Warsaw,Online,Beauty,2022-08-29,3,183.58,550.73,15,1,0
TXN0030625,GM02617,Europe,Warsaw,Online,Electronics,2023-04-18,2,92.59,185.19,0,0,0
TXN0030626,GM02617,Europe,Warsaw,In-Store,Beauty,2022-05-01,5,321.27,1606.35,5,0,0
TXN0030627,GM02617,Europe,Warsaw,Online,Electronics,2024-04-05,5,759.91,3799.54,5,0,0
TXN0030628,GM02617,Europe,Warsaw,Call Center,Fashion,2023-01-17,5,143.67,718.36,0,0,0
TXN0030629,GM02617,Europe,Warsaw,Online,Food & Grocery,2022-06-17,5,225.3,1126.51,0,0,0
TXN0030630,GM02617,Europe,Warsaw,In-Store,Fashion,2023-06-03,3,609.39,1828.16,10,0,0
TXN0030631,GM02617,Europe,Warsaw,Mobile App,Fashion,2022-07-24,5,710.25,3551.25,5,0,0
TXN0030632,GM02617,Europe,Warsaw,Mobile App,Home & Garden,2023-05-29,1,208.76,208.76,5,0,0
TXN0030633,GM02617,Europe,Warsaw,Mobile App,Electronics,2023-07-29,3,504.77,1514.3,0,0,0
TXN0030634,GM02617,Europe,Warsaw,In-Store,Fashion,2023-03-16,2,493.72,987.44,0,0,0
TXN0030635,GM02617,Europe,Warsaw,In-Store,Electronics,2022-11-26,4,81.07,324.26,15,0,0
TXN0030636,GM02617,Europe,Warsaw,Online,Fashion,2023-01-20,5,190.59,952.97,0,0,0
TXN0030637,GM02617,Europe,Warsaw,In-Store,Home & Garden,2022-12-15,4,243.25,973.01,0,0,0
TXN0030638,GM02617,Europe,Warsaw,In-Store,Home & Garden,2023-08-02,2,336.54,673.08,20,0,0
TXN0030639,GM02617,Europe,Warsaw,Online,Fashion,2022-11-30,1,389.63,389.63,0,0,0
TXN0030640,GM02617,Europe,Warsaw,In-Store,Fashion,2022-12-08,3,531.16,1593.48,0,0,0
TXN0030641,GM02617,Europe,Warsaw,Online,Fashion,2023-02-03,5,93.02,465.1,0,0,0
TXN0030642,GM02617,Europe,Warsaw,In-Store,Sports,2023-03-04,1,437.66,437.66,0,0,0
TXN0030643,GM02617,Europe,Warsaw,Online,Beauty,2022-08-17,4,404.1,1616.42,20,0,0
TXN0030644,GM02617,Europe,Warsaw,In-Store,Electronics,2023-02-08,3,343.87,1031.62,0,0,0
TXN0030645,GM02617,Europe,Warsaw,In-Store,Food & Grocery,2023-04-03,2,492.22,984.44,20,0,0
TXN0030646,GM02617,Europe,Warsaw,In-Store,Sports,2024-03-02,4,675.54,2702.18,15,0,0
TXN0030647,GM02617,Europe,Warsaw,Mobile App,Sports,2023-08-02,3,129.65,388.94,0,0,0
TXN0030648,GM02617,Europe,Warsaw,In-Store,Fashion,2023-02-10,1,259.24,259.24,0,1,0
TXN0030649,GM02617,Europe,Warsaw,Mobile App,Sports,2022-07-03,5,543.63,2718.13,0,0,0
TXN0030650,GM02617,Europe,Warsaw,In-Store,Food & Grocery,2022-06-25,4,676.4,2705.6,0,0,0
TXN0030651,GM02617,Europe,Warsaw,Mobile App,Sports,2023-12-07,3,683.0,2049.0,15,0,0
TXN0030652,GM02617,Europe,Warsaw,In-Store,Food & Grocery,2023-09-10,5,634.72,3173.61,0,0,0
TXN0030653,GM02618,Europe,London,In-Store,Beauty,2022-03-22,3,87.53,262.6,5,0,0
TXN0030654,GM02618,Europe,London,Online,Sports,2022-05-09,5,79.48,397.39,15,0,0
TXN0030655,GM02618,Europe,London,In-Store,Fashion,2022-10-20,1,107.34,107.34,0,0,0
TXN0030656,GM02618,Europe,London,Mobile App,Sports,2022-11-01,1,70.63,70.63,10,0,0
TXN0030657,GM02618,Europe,London,Online,Beauty,2023-08-06,3,183.22,549.66,5,0,0
TXN0030658,GM02618,Europe,London,Online,Electronics,2024-03-30,1,139.82,139.82,5,0,0
TXN0030659,GM02618,Europe,London,In-Store,Beauty,2024-03-29,1,168.27,168.27,0,0,0
TXN0030660,GM02618,Europe,London,Mobile App,Food & Grocery,2022-12-29,3,142.91,428.74,0,0,0
TXN0030661,GM02618,Europe,London,Mobile App,Home & Garden,2022-12-02,4,215.89,863.54,5,1,1
TXN0030662,GM02618,Europe,London,Mobile App,Sports,2023-11-07,3,188.79,566.38,15,0,0
TXN0030663,GM02619,North America,Toronto,Online,Electronics,2022-10-23,5,46.89,234.44,5,0,0
TXN0030664,GM02619,North America,Toronto,Mobile App,Fashion,2022-01-03,3,52.5,157.49,5,0,1
TXN0030665,GM02619,North America,Toronto,Mobile App,Electronics,2023-09-09,2,42.43,84.86,15,0,0
TXN0030666,GM02620,Europe,Amsterdam,In-Store,Food & Grocery,2023-03-18,3,149.09,447.28,0,0,0
TXN0030667,GM02620,Europe,Amsterdam,In-Store,Sports,2024-03-25,5,92.83,464.13,0,0,0
TXN0030668,GM02620,Europe,Amsterdam,In-Store,Beauty,2022-06-27,3,46.98,140.95,5,0,0
TXN0030669,GM02620,Europe,Amsterdam,In-Store,Sports,2022-10-31,4,262.77,1051.1,0,0,0
TXN0030670,GM02620,Europe,Amsterdam,In-Store,Fashion,2023-01-18,4,216.46,865.85,5,0,0
TXN0030671,GM02621,North America,New York,Online,Sports,2023-12-18,4,6.7,26.8,15,0,0
TXN0030672,GM02621,North America,New York,Online,Fashion,2023-05-22,2,16.26,32.51,10,0,1
TXN0030673,GM02621,North America,New York,Mobile App,Sports,2022-05-15,5,36.63,183.17,5,0,0
TXN0030674,GM02622,Southeast Asia,Jakarta,Online,Fashion,2022-09-05,4,339.48,1357.92,0,0,0
TXN0030675,GM02622,Southeast Asia,Jakarta,In-Store,Fashion,2022-12-15,4,279.09,1116.36,5,0,0
TXN0030676,GM02622,Southeast Asia,Jakarta,Online,Beauty,2023-07-24,4,159.28,637.1,10,0,0
TXN0030677,GM02622,Southeast Asia,Jakarta,Mobile App,Electronics,2023-10-31,1,766.22,766.22,10,0,0
TXN0030678,GM02622,Southeast Asia,Jakarta,Online,Fashion,2023-06-19,2,111.55,223.1,0,0,0
TXN0030679,GM02622,Southeast Asia,Jakarta,Online,Beauty,2024-02-24,4,271.89,1087.58,0,0,0
TXN0030680,GM02622,Southeast Asia,Jakarta,Online,Home & Garden,2022-02-21,1,206.34,206.34,15,0,0
TXN0030681,GM02622,Southeast Asia,Jakarta,In-Store,Food & Grocery,2024-02-15,5,370.23,1851.13,0,0,1
TXN0030682,GM02622,Southeast Asia,Jakarta,Online,Food & Grocery,2023-09-04,4,593.72,2374.9,0,0,0
TXN0030683,GM02622,Southeast Asia,Jakarta,In-Store,Electronics,2022-04-19,2,569.79,1139.58,0,0,0
TXN0030684,GM02622,Southeast Asia,Jakarta,Online,Fashion,2023-01-12,2,460.63,921.26,0,0,1
TXN0030685,GM02623,MENA,Riyadh,In-Store,Fashion,2022-02-13,2,456.55,913.1,10,0,0
TXN0030686,GM02623,MENA,Riyadh,Mobile App,Food & Grocery,2022-03-02,3,177.23,531.68,0,0,0
TXN0030687,GM02623,MENA,Riyadh,Mobile App,Food & Grocery,2022-04-15,2,564.82,1129.63,0,0,0
TXN0030688,GM02623,MENA,Riyadh,Mobile App,Beauty,2023-09-21,3,178.05,534.15,0,0,0
TXN0030689,GM02623,MENA,Riyadh,Online,Electronics,2023-11-22,5,722.78,3613.89,0,0,0
TXN0030690,GM02623,MENA,Riyadh,Mobile App,Fashion,2024-01-06,3,684.8,2054.41,15,0,0
TXN0030691,GM02623,MENA,Riyadh,In-Store,Beauty,2023-09-09,4,521.96,2087.84,5,0,0
TXN0030692,GM02623,MENA,Riyadh,Online,Fashion,2022-12-03,5,391.42,1957.1,0,0,0
TXN0030693,GM02623,MENA,Riyadh,Online,Home & Garden,2023-11-01,4,607.31,2429.23,0,0,0
TXN0030694,GM02623,MENA,Riyadh,Mobile App,Food & Grocery,2022-08-21,4,228.65,914.61,0,0,0
TXN0030695,GM02623,MENA,Riyadh,Online,Food & Grocery,2023-09-01,1,412.0,412.0,0,0,0
TXN0030696,GM02623,MENA,Riyadh,Online,Beauty,2022-12-08,3,360.69,1082.08,5,0,0
TXN0030697,GM02623,MENA,Riyadh,Online,Sports,2023-10-17,1,331.76,331.76,0,0,0
TXN0030698,GM02623,MENA,Riyadh,Online,Food & Grocery,2022-03-15,5,165.95,829.75,0,0,0
TXN0030699,GM02623,MENA,Riyadh,In-Store,Food & Grocery,2022-01-07,5,458.67,2293.35,0,0,0
TXN0030700,GM02623,MENA,Riyadh,In-Store,Sports,2024-02-15,4,374.93,1499.73,5,0,1
TXN0030701,GM02623,MENA,Riyadh,Call Center,Home & Garden,2024-05-09,4,686.89,2747.57,0,0,0
TXN0030702,GM02623,MENA,Riyadh,Online,Sports,2022-12-31,4,595.61,2382.45,10,1,0
TXN0030703,GM02623,MENA,Riyadh,Online,Sports,2022-03-31,3,164.45,493.36,10,0,0
TXN0030704,GM02623,MENA,Riyadh,Online,Fashion,2022-06-25,2,753.46,1506.91,15,0,0
TXN0030705,GM02623,MENA,Riyadh,In-Store,Food & Grocery,2023-10-03,2,611.23,1222.46,10,0,0
TXN0030706,GM02623,MENA,Riyadh,Online,Beauty,2024-02-24,4,235.21,940.82,0,0,0
TXN0030707,GM02623,MENA,Riyadh,In-Store,Food & Grocery,2024-04-11,5,781.69,3908.47,0,0,0
TXN0030708,GM02623,MENA,Riyadh,Online,Fashion,2024-03-04,2,178.2,356.4,10,0,0
TXN0030709,GM02623,MENA,Riyadh,Mobile App,Sports,2022-10-03,1,505.11,505.11,0,0,0
TXN0030710,GM02623,MENA,Riyadh,Online,Sports,2022-02-07,2,396.03,792.07,15,0,0
TXN0030711,GM02623,MENA,Riyadh,Mobile App,Home & Garden,2023-11-18,4,219.5,877.99,0,0,0
TXN0030712,GM02623,MENA,Riyadh,Online,Electronics,2022-04-07,3,86.89,260.68,15,0,0
TXN0030713,GM02623,MENA,Riyadh,Online,Fashion,2022-10-28,1,640.62,640.62,15,0,1
TXN0030714,GM02623,MENA,Riyadh,Mobile App,Home & Garden,2022-02-14,4,297.95,1191.81,0,0,0
TXN0030715,GM02623,MENA,Riyadh,In-Store,Beauty,2024-04-13,4,346.99,1387.98,10,0,0
TXN0030716,GM02623,MENA,Riyadh,Online,Fashion,2022-02-11,2,212.01,424.03,0,0,1
TXN0030717,GM02623,MENA,Riyadh,Online,Food & Grocery,2023-06-10,2,391.99,783.98,0,0,0
TXN0030718,GM02623,MENA,Riyadh,Online,Beauty,2024-04-21,4,784.16,3136.65,15,1,0
TXN0030719,GM02624,Southeast Asia,Bangkok,Online,Home & Garden,2022-12-28,1,204.28,204.28,10,0,0
TXN0030720,GM02624,Southeast Asia,Bangkok,Online,Home & Garden,2022-06-27,2,185.13,370.27,0,0,0
TXN0030721,GM02624,Southeast Asia,Bangkok,In-Store,Home & Garden,2024-05-19,3,218.09,654.26,0,0,0
TXN0030722,GM02624,Southeast Asia,Bangkok,In-Store,Electronics,2023-07-24,4,241.18,964.72,15,0,0
TXN0030723,GM02624,Southeast Asia,Bangkok,In-Store,Home & Garden,2022-03-26,1,118.69,118.69,0,0,0
TXN0030724,GM02624,Southeast Asia,Bangkok,In-Store,Fashion,2022-08-16,4,66.44,265.75,0,1,0
TXN0030725,GM02624,Southeast Asia,Bangkok,Mobile App,Food & Grocery,2022-09-25,4,159.34,637.34,15,0,0
TXN0030726,GM02624,Southeast Asia,Bangkok,Online,Electronics,2022-07-21,1,230.03,230.03,0,0,0
TXN0030727,GM02624,Southeast Asia,Bangkok,In-Store,Sports,2023-03-23,4,29.65,118.61,0,0,0
TXN0030728,GM02624,Southeast Asia,Bangkok,Online,Electronics,2023-09-05,5,290.12,1450.62,15,1,0
TXN0030729,GM02624,Southeast Asia,Bangkok,In-Store,Electronics,2023-02-26,2,226.09,452.19,15,0,0
TXN0030730,GM02624,Southeast Asia,Bangkok,Online,Food & Grocery,2023-12-21,3,109.64,328.92,0,0,0
TXN0030731,GM02624,Southeast Asia,Bangkok,In-Store,Beauty,2022-11-29,4,152.51,610.03,15,0,1
TXN0030732,GM02624,Southeast Asia,Bangkok,Online,Beauty,2023-11-08,5,247.45,1237.27,10,0,0
TXN0030733,GM02624,Southeast Asia,Bangkok,In-Store,Sports,2022-06-07,1,67.89,67.89,0,0,0
TXN0030734,GM02625,MENA,Riyadh,Online,Food & Grocery,2023-11-12,1,106.24,106.24,10,0,0
TXN0030735,GM02625,MENA,Riyadh,Mobile App,Fashion,2022-03-14,3,40.39,121.17,0,1,0
TXN0030736,GM02625,MENA,Riyadh,Online,Food & Grocery,2023-03-27,1,49.05,49.05,0,0,0
TXN0030737,GM02625,MENA,Riyadh,In-Store,Food & Grocery,2023-05-25,2,174.52,349.03,0,0,0
TXN0030738,GM02625,MENA,Riyadh,Call Center,Fashion,2022-12-24,1,163.27,163.27,0,0,0
TXN0030739,GM02626,Southeast Asia,Bangkok,Mobile App,Sports,2024-01-28,4,246.77,987.1,5,0,0
TXN0030740,GM02626,Southeast Asia,Bangkok,In-Store,Sports,2023-06-03,4,124.64,498.57,0,0,0
TXN0030741,GM02626,Southeast Asia,Bangkok,Online,Fashion,2022-05-30,3,226.14,678.42,10,0,0
TXN0030742,GM02627,Central Asia,Tashkent,Mobile App,Sports,2023-03-30,3,28.05,84.14,5,0,0
TXN0030743,GM02627,Central Asia,Tashkent,Online,Home & Garden,2023-01-01,5,76.65,383.27,5,0,0
TXN0030744,GM02628,North America,Toronto,Mobile App,Electronics,2022-01-20,1,69.91,69.91,0,0,0
TXN0030745,GM02628,North America,Toronto,Mobile App,Electronics,2023-02-03,2,13.28,26.56,15,0,0
TXN0030746,GM02628,North America,Toronto,Online,Electronics,2022-11-11,4,36.59,146.35,0,0,0
TXN0030747,GM02628,North America,Toronto,Mobile App,Electronics,2022-02-22,4,53.52,214.09,0,0,0
TXN0030748,GM02628,North America,Toronto,In-Store,Electronics,2023-02-23,1,15.17,15.17,0,1,0
TXN0030749,GM02629,MENA,Istanbul,In-Store,Electronics,2023-12-19,3,43.05,129.16,0,0,0
TXN0030750,GM02629,MENA,Istanbul,Online,Beauty,2022-09-09,1,31.01,31.01,5,0,0
TXN0030751,GM02629,MENA,Istanbul,Mobile App,Home & Garden,2022-07-26,3,72.05,216.15,0,0,0
TXN0030752,GM02629,MENA,Istanbul,Mobile App,Sports,2023-09-06,3,45.76,137.27,0,0,0
TXN0030753,GM02630,MENA,Istanbul,In-Store,Sports,2022-01-30,5,244.65,1223.24,10,0,0
TXN0030754,GM02630,MENA,Istanbul,Online,Fashion,2024-01-22,3,78.46,235.37,0,0,0
TXN0030755,GM02630,MENA,Istanbul,Mobile App,Home & Garden,2022-01-02,2,257.63,515.25,0,0,0
TXN0030756,GM02630,MENA,Istanbul,Mobile App,Fashion,2022-08-25,1,280.09,280.09,5,0,0
TXN0030757,GM02630,MENA,Istanbul,Mobile App,Beauty,2023-08-08,5,77.99,389.97,0,0,0
TXN0030758,GM02630,MENA,Istanbul,Mobile App,Food & Grocery,2022-04-06,1,79.64,79.64,10,0,0
TXN0030759,GM02630,MENA,Istanbul,In-Store,Fashion,2023-03-30,1,55.94,55.94,5,0,0
TXN0030760,GM02630,MENA,Istanbul,Online,Beauty,2022-08-08,2,232.78,465.56,0,0,0
TXN0030761,GM02630,MENA,Istanbul,Mobile App,Sports,2024-06-05,1,252.63,252.63,15,1,0
TXN0030762,GM02630,MENA,Istanbul,Mobile App,Sports,2024-04-14,2,250.04,500.08,0,0,0
TXN0030763,GM02630,MENA,Istanbul,Mobile App,Home & Garden,2023-02-23,2,94.76,189.52,0,0,0
TXN0030764,GM02630,MENA,Istanbul,Online,Fashion,2023-07-30,3,186.31,558.94,5,0,0
TXN0030765,GM02630,MENA,Istanbul,Online,Sports,2022-01-19,2,141.4,282.8,0,0,0
TXN0030766,GM02630,MENA,Istanbul,Online,Beauty,2022-06-13,1,186.03,186.03,20,0,0
TXN0030767,GM02631,North America,Toronto,Call Center,Electronics,2022-05-17,1,51.95,51.95,15,0,0
TXN0030768,GM02631,North America,Toronto,In-Store,Home & Garden,2022-04-23,3,205.31,615.93,15,0,0
TXN0030769,GM02631,North America,Toronto,In-Store,Food & Grocery,2022-08-26,2,263.45,526.91,10,0,0
TXN0030770,GM02631,North America,Toronto,In-Store,Fashion,2022-02-27,3,284.18,852.55,0,0,0
TXN0030771,GM02631,North America,Toronto,Online,Electronics,2023-06-10,2,161.12,322.23,0,0,0
TXN0030772,GM02631,North America,Toronto,In-Store,Electronics,2024-02-27,3,90.86,272.59,5,0,0
TXN0030773,GM02631,North America,Toronto,Mobile App,Electronics,2023-11-06,1,48.49,48.49,0,0,0
TXN0030774,GM02631,North America,Toronto,Mobile App,Beauty,2024-04-23,1,256.26,256.26,0,0,0
TXN0030775,GM02631,North America,Toronto,In-Store,Home & Garden,2024-02-01,5,82.45,412.27,0,0,0
TXN0030776,GM02631,North America,Toronto,Online,Home & Garden,2022-06-02,1,225.19,225.19,15,0,0
TXN0030777,GM02631,North America,Toronto,Online,Home & Garden,2023-03-18,3,47.25,141.74,5,0,0
TXN0030778,GM02631,North America,Toronto,Mobile App,Food & Grocery,2023-10-27,1,124.94,124.94,5,0,0
TXN0030779,GM02631,North America,Toronto,In-Store,Electronics,2022-09-19,5,267.42,1337.09,10,0,0
TXN0030780,GM02631,North America,Toronto,Online,Food & Grocery,2024-01-14,1,162.87,162.87,0,0,0
TXN0030781,GM02632,North America,Los Angeles,Online,Home & Garden,2023-11-02,1,273.99,273.99,0,0,0
TXN0030782,GM02632,North America,Los Angeles,In-Store,Beauty,2022-05-23,5,71.13,355.63,0,0,0
TXN0030783,GM02632,North America,Los Angeles,Online,Fashion,2022-05-10,2,202.17,404.35,0,0,0
TXN0030784,GM02632,North America,Los Angeles,Online,Home & Garden,2022-12-31,4,283.28,1133.1,0,0,0
TXN0030785,GM02632,North America,Los Angeles,Online,Electronics,2023-12-22,3,54.46,163.38,15,0,0
TXN0030786,GM02633,Central Asia,Bishkek,Online,Fashion,2022-08-28,2,318.71,637.43,5,0,0
TXN0030787,GM02633,Central Asia,Bishkek,Online,Home & Garden,2023-03-24,4,295.01,1180.05,0,0,1
TXN0030788,GM02633,Central Asia,Bishkek,Mobile App,Electronics,2022-03-19,4,204.45,817.8,5,0,0
TXN0030789,GM02633,Central Asia,Bishkek,Mobile App,Electronics,2022-04-09,4,757.92,3031.69,0,0,1
TXN0030790,GM02633,Central Asia,Bishkek,Online,Electronics,2022-11-09,4,421.88,1687.5,0,0,0
TXN0030791,GM02633,Central Asia,Bishkek,Mobile App,Fashion,2024-02-13,2,287.77,575.55,10,0,0
TXN0030792,GM02633,Central Asia,Bishkek,In-Store,Fashion,2022-04-01,2,617.18,1234.35,10,0,0
TXN0030793,GM02633,Central Asia,Bishkek,Mobile App,Home & Garden,2022-04-17,4,326.68,1306.71,0,0,0
TXN0030794,GM02633,Central Asia,Bishkek,Online,Fashion,2023-12-24,2,454.77,909.53,0,0,0
TXN0030795,GM02633,Central Asia,Bishkek,Online,Beauty,2023-09-24,4,357.99,1431.94,10,0,0
TXN0030796,GM02634,Europe,Amsterdam,In-Store,Food & Grocery,2022-07-05,4,279.28,1117.12,0,0,0
TXN0030797,GM02634,Europe,Amsterdam,In-Store,Electronics,2023-04-29,1,210.6,210.6,20,0,0
TXN0030798,GM02634,Europe,Amsterdam,Mobile App,Fashion,2022-12-21,1,272.65,272.65,15,0,0
TXN0030799,GM02634,Europe,Amsterdam,In-Store,Fashion,2022-08-15,3,109.57,328.72,15,1,0
TXN0030800,GM02634,Europe,Amsterdam,In-Store,Home & Garden,2023-01-27,2,109.1,218.2,5,0,0
TXN0030801,GM02634,Europe,Amsterdam,Mobile App,Beauty,2024-02-16,4,221.32,885.28,5,0,0
TXN0030802,GM02634,Europe,Amsterdam,Online,Home & Garden,2022-06-29,2,237.45,474.89,0,0,0
TXN0030803,GM02634,Europe,Amsterdam,In-Store,Electronics,2022-08-31,2,74.43,148.86,10,0,0
TXN0030804,GM02634,Europe,Amsterdam,Online,Beauty,2022-11-04,5,242.73,1213.63,0,0,0
TXN0030805,GM02634,Europe,Amsterdam,In-Store,Beauty,2023-11-17,3,163.13,489.38,0,0,0
TXN0030806,GM02634,Europe,Amsterdam,Online,Sports,2023-06-21,1,82.34,82.34,10,0,0
TXN0030807,GM02634,Europe,Amsterdam,In-Store,Electronics,2022-06-22,2,260.48,520.97,0,0,0
TXN0030808,GM02635,North America,Chicago,Mobile App,Electronics,2024-01-21,5,49.46,247.28,15,0,0
TXN0030809,GM02635,North America,Chicago,In-Store,Electronics,2023-01-31,1,30.91,30.91,0,0,0
TXN0030810,GM02635,North America,Chicago,Mobile App,Food & Grocery,2023-04-05,3,109.07,327.22,10,1,0
TXN0030811,GM02635,North America,Chicago,Mobile App,Home & Garden,2023-08-12,5,60.55,302.75,0,0,0
TXN0030812,GM02635,North America,Chicago,In-Store,Fashion,2022-05-13,5,138.76,693.8,5,0,0
TXN0030813,GM02635,North America,Chicago,Mobile App,Electronics,2023-12-11,5,131.94,659.68,0,0,0
TXN0030814,GM02635,North America,Chicago,Online,Home & Garden,2022-09-18,3,92.51,277.53,15,0,0
TXN0030815,GM02635,North America,Chicago,Mobile App,Fashion,2022-03-21,1,193.61,193.61,20,0,1
TXN0030816,GM02635,North America,Chicago,Online,Fashion,2023-10-14,5,110.79,553.93,10,0,0
TXN0030817,GM02635,North America,Chicago,Mobile App,Home & Garden,2022-04-04,5,170.3,851.52,15,0,0
TXN0030818,GM02635,North America,Chicago,In-Store,Electronics,2024-04-07,2,35.32,70.65,0,0,0
TXN0030819,GM02635,North America,Chicago,Online,Fashion,2022-03-22,1,256.16,256.16,5,0,0
TXN0030820,GM02635,North America,Chicago,In-Store,Sports,2023-08-08,1,101.32,101.32,0,0,0
TXN0030821,GM02635,North America,Chicago,Online,Sports,2022-12-29,2,26.56,53.12,0,0,0
TXN0030822,GM02635,North America,Chicago,In-Store,Home & Garden,2023-03-06,5,253.01,1265.04,5,1,0
TXN0030823,GM02635,North America,Chicago,Online,Home & Garden,2022-10-25,4,38.63,154.54,0,0,0
TXN0030824,GM02635,North America,Chicago,In-Store,Beauty,2022-07-13,2,140.31,280.62,0,0,0
TXN0030825,GM02635,North America,Chicago,Online,Electronics,2022-01-11,3,236.34,709.01,10,0,0
TXN0030826,GM02636,North America,New York,In-Store,Sports,2022-03-29,1,205.58,205.58,0,0,0
TXN0030827,GM02636,North America,New York,In-Store,Electronics,2023-04-10,3,28.85,86.55,0,0,0
TXN0030828,GM02636,North America,New York,In-Store,Food & Grocery,2023-11-24,5,113.35,566.74,0,0,0
TXN0030829,GM02636,North America,New York,Online,Food & Grocery,2022-10-08,1,227.68,227.68,0,0,0
TXN0030830,GM02636,North America,New York,Mobile App,Electronics,2023-04-14,4,62.38,249.51,0,0,0
TXN0030831,GM02637,Southeast Asia,Singapore,Call Center,Sports,2024-05-21,2,500.56,1001.11,5,0,0
TXN0030832,GM02637,Southeast Asia,Singapore,Mobile App,Beauty,2022-11-20,2,306.81,613.62,10,0,0
TXN0030833,GM02637,Southeast Asia,Singapore,In-Store,Electronics,2024-01-06,4,485.76,1943.05,15,0,0
TXN0030834,GM02637,Southeast Asia,Singapore,Mobile App,Sports,2022-08-03,4,227.81,911.25,10,0,0
TXN0030835,GM02637,Southeast Asia,Singapore,In-Store,Electronics,2022-10-22,2,473.7,947.4,0,0,0
TXN0030836,GM02637,Southeast Asia,Singapore,In-Store,Beauty,2024-05-09,5,757.93,3789.63,0,0,0
TXN0030837,GM02637,Southeast Asia,Singapore,Mobile App,Home & Garden,2024-05-17,2,600.82,1201.64,0,0,0
TXN0030838,GM02637,Southeast Asia,Singapore,Online,Fashion,2023-07-19,5,540.77,2703.83,0,0,0
TXN0030839,GM02637,Southeast Asia,Singapore,Mobile App,Food & Grocery,2023-04-03,2,785.17,1570.34,5,0,0
TXN0030840,GM02637,Southeast Asia,Singapore,Mobile App,Home & Garden,2023-11-05,5,374.87,1874.34,0,0,0
TXN0030841,GM02637,Southeast Asia,Singapore,Mobile App,Electronics,2024-02-19,5,255.34,1276.68,0,1,0
TXN0030842,GM02638,North America,Chicago,Online,Fashion,2023-11-17,2,629.46,1258.92,10,0,0
TXN0030843,GM02638,North America,Chicago,Online,Sports,2022-06-26,3,499.65,1498.95,0,0,0
TXN0030844,GM02638,North America,Chicago,Online,Home & Garden,2022-02-09,4,517.64,2070.57,0,1,0
TXN0030845,GM02638,North America,Chicago,Online,Food & Grocery,2024-04-30,5,640.26,3201.32,0,0,0
TXN0030846,GM02638,North America,Chicago,Online,Electronics,2022-08-29,5,240.47,1202.37,15,0,0
TXN0030847,GM02638,North America,Chicago,Online,Electronics,2023-06-16,1,773.26,773.26,0,0,0
TXN0030848,GM02638,North America,Chicago,Online,Electronics,2022-08-13,5,468.95,2344.76,0,0,0
TXN0030849,GM02638,North America,Chicago,Online,Sports,2023-11-08,5,247.78,1238.89,0,0,1
TXN0030850,GM02638,North America,Chicago,In-Store,Fashion,2022-02-15,3,687.06,2061.18,0,0,0
TXN0030851,GM02638,North America,Chicago,Online,Electronics,2022-07-22,1,190.36,190.36,20,0,0
